"","unique(lncrna_genes$gene_id)"
"14491","ENSG00000273576"
"14492","ENSG00000214546"
"14493","ENSG00000264968"
"14494","ENSG00000265799"
"14495","ENSG00000279199"
"14496","ENSG00000287644"
"14497","ENSG00000265666"
"14498","ENSG00000278918"
"14499","ENSG00000266208"
"14500","ENSG00000279806"
"14501","ENSG00000266088"
"14502","ENSG00000279775"
"14503","ENSG00000278834"
"14504","ENSG00000264488"
"14505","ENSG00000167920"
"14506","ENSG00000265359"
"14507","ENSG00000234477"
"14508","ENSG00000287602"
"14509","ENSG00000234859"
"14510","ENSG00000229732"
"14511","ENSG00000226629"
"14512","ENSG00000278954"
"14513","ENSG00000259623"
"14514","ENSG00000274630"
"14515","ENSG00000267658"
"14516","ENSG00000280295"
"14517","ENSG00000267758"
"14518","ENSG00000236194"
"14519","ENSG00000278829"
"14520","ENSG00000267222"
"14521","ENSG00000267632"
"14522","ENSG00000266929"
"14523","ENSG00000266962"
"14524","ENSG00000287710"
"14525","ENSG00000280183"
"14526","ENSG00000267042"
"14527","ENSG00000267765"
"14528","ENSG00000273650"
"14529","ENSG00000197291"
"14530","ENSG00000213373"
"14531","ENSG00000198496"
"14532","ENSG00000267002"
"14533","ENSG00000188825"
"14534","ENSG00000279602"
"14535","ENSG00000267151"
"14536","ENSG00000267440"
"14537","ENSG00000267604"
"14538","ENSG00000282199"
"14539","ENSG00000267496"
"14540","ENSG00000267420"
"14541","ENSG00000261514"
"14542","ENSG00000267638"
"14543","ENSG00000267080"
"14544","ENSG00000267394"
"14545","ENSG00000260793"
"14546","ENSG00000285486"
"14547","ENSG00000267750"
"14548","ENSG00000267211"
"14549","ENSG00000283045"
"14550","ENSG00000266979"
"14551","ENSG00000267160"
"14552","ENSG00000279879"
"14553","ENSG00000267505"
"14554","ENSG00000267405"
"14555","ENSG00000267334"
"14556","ENSG00000267788"
"14557","ENSG00000276728"
"14558","ENSG00000224505"
"14559","ENSG00000267288"
"14560","ENSG00000267121"
"14561","ENSG00000233175"
"14562","ENSG00000267278"
"14563","ENSG00000267446"
"14564","ENSG00000267344"
"14565","ENSG00000236234"
"14566","ENSG00000266918"
"14567","ENSG00000131484"
"14568","ENSG00000267198"
"14569","ENSG00000267246"
"14570","ENSG00000285668"
"14571","ENSG00000280022"
"14572","ENSG00000265547"
"14573","ENSG00000265964"
"14574","ENSG00000264589"
"14575","ENSG00000279685"
"14576","ENSG00000262881"
"14577","ENSG00000262372"
"14578","ENSG00000214401"
"14579","ENSG00000232300"
"14580","ENSG00000262031"
"14581","ENSG00000261886"
"14582","ENSG00000262879"
"14583","ENSG00000262265"
"14584","ENSG00000261872"
"14585","ENSG00000276790"
"14586","ENSG00000263293"
"14587","ENSG00000253347"
"14588","ENSG00000263766"
"14589","ENSG00000264558"
"14590","ENSG00000264243"
"14591","ENSG00000266821"
"14592","ENSG00000264920"
"14593","ENSG00000234494"
"14594","ENSG00000266601"
"14595","ENSG00000263798"
"14596","ENSG00000264019"
"14597","ENSG00000264701"
"14598","ENSG00000263412"
"14599","ENSG00000266341"
"14600","ENSG00000278765"
"14601","ENSG00000263787"
"14602","ENSG00000235300"
"14603","ENSG00000266222"
"14604","ENSG00000264451"
"14605","ENSG00000230148"
"14606","ENSG00000233101"
"14607","ENSG00000239552"
"14608","ENSG00000257178"
"14609","ENSG00000242207"
"14610","ENSG00000272763"
"14611","ENSG00000244649"
"14612","ENSG00000242407"
"14613","ENSG00000230532"
"14614","ENSG00000250838"
"14615","ENSG00000251461"
"14616","ENSG00000177369"
"14617","ENSG00000248714"
"14618","ENSG00000262039"
"14619","ENSG00000250948"
"14620","ENSG00000250186"
"14621","ENSG00000249497"
"14622","ENSG00000279036"
"14623","ENSG00000249906"
"14624","ENSG00000250310"
"14625","ENSG00000250751"
"14626","ENSG00000262837"
"14627","ENSG00000204584"
"14628","ENSG00000248954"
"14629","ENSG00000254039"
"14630","ENSG00000248172"
"14631","ENSG00000246640"
"14632","ENSG00000276851"
"14633","ENSG00000275025"
"14634","ENSG00000250282"
"14635","ENSG00000236472"
"14636","ENSG00000253730"
"14637","ENSG00000261959"
"14638","ENSG00000249406"
"14639","ENSG00000263176"
"14640","ENSG00000251179"
"14641","ENSG00000279792"
"14642","ENSG00000253102"
"14643","ENSG00000275897"
"14644","ENSG00000249451"
"14645","ENSG00000250286"
"14646","ENSG00000250107"
"14647","ENSG00000250976"
"14648","ENSG00000251239"
"14649","ENSG00000262967"
"14650","ENSG00000278963"
"14651","ENSG00000285829"
"14652","ENSG00000261976"
"14653","ENSG00000229980"
"14654","ENSG00000262006"
"14655","ENSG00000247011"
"14656","ENSG00000251665"
"14657","ENSG00000249870"
"14658","ENSG00000279089"
"14659","ENSG00000264895"
"14660","ENSG00000249383"
"14661","ENSG00000249982"
"14662","ENSG00000249658"
"14663","ENSG00000267452"
"14664","ENSG00000279743"
"14665","ENSG00000263317"
"14666","ENSG00000226364"
"14667","ENSG00000227011"
"14668","ENSG00000285939"
"14669","ENSG00000288036"
"14670","ENSG00000279059"
"14671","ENSG00000275710"
"14672","ENSG00000263096"
"14673","ENSG00000262079"
"14674","ENSG00000262052"
"14675","ENSG00000279606"
"14676","ENSG00000283209"
"14677","ENSG00000262112"
"14678","ENSG00000274213"
"14679","ENSG00000262298"
"14680","ENSG00000263120"
"14681","ENSG00000263004"
"14682","ENSG00000263089"
"14683","ENSG00000285785"
"14684","ENSG00000286732"
"14685","ENSG00000279555"
"14686","ENSG00000279281"
"14687","ENSG00000266100"
"14688","ENSG00000280028"
"14689","ENSG00000263499"
"14690","ENSG00000265542"
"14691","ENSG00000264914"
"14692","ENSG00000278642"
"14693","ENSG00000280233"
"14694","ENSG00000264112"
"14695","ENSG00000279069"
"14696","ENSG00000285930"
"14697","ENSG00000266290"
"14698","ENSG00000279207"
"14699","ENSG00000278627"
"14700","ENSG00000287337"
"14701","ENSG00000286788"
"14702","ENSG00000265148"
"14703","ENSG00000265206"
"14704","ENSG00000264672"
"14705","ENSG00000274198"
"14706","ENSG00000263938"
"14707","ENSG00000224738"
"14708","ENSG00000265415"
"14709","ENSG00000278863"
"14710","ENSG00000266002"
"14711","ENSG00000265313"
"14712","ENSG00000273702"
"14713","ENSG00000267637"
"14714","ENSG00000267104"
"14715","ENSG00000267302"
"14716","ENSG00000287664"
"14717","ENSG00000267416"
"14718","ENSG00000267248"
"14719","ENSG00000286435"
"14720","ENSG00000267095"
"14721","ENSG00000259349"
"14722","ENSG00000267772"
"14723","ENSG00000267207"
"14724","ENSG00000267449"
"14725","ENSG00000286997"
"14726","ENSG00000273982"
"14727","ENSG00000267131"
"14728","ENSG00000266934"
"14729","ENSG00000267280"
"14730","ENSG00000187013"
"14731","ENSG00000267137"
"14732","ENSG00000279133"
"14733","ENSG00000285879"
"14734","ENSG00000264546"
"14735","ENSG00000277463"
"14736","ENSG00000274565"
"14737","ENSG00000279713"
"14738","ENSG00000265702"
"14739","ENSG00000287457"
"14740","ENSG00000265000"
"14741","ENSG00000283538"
"14742","ENSG00000264513"
"14743","ENSG00000233635"
"14744","ENSG00000263501"
"14745","ENSG00000226797"
"14746","ENSG00000263644"
"14747","ENSG00000265282"
"14748","ENSG00000265971"
"14749","ENSG00000279369"
"14750","ENSG00000263489"
"14751","ENSG00000264954"
"14752","ENSG00000286629"
"14753","ENSG00000266402"
"14754","ENSG00000215769"
"14755","ENSG00000265218"
"14756","ENSG00000266644"
"14757","ENSG00000280299"
"14758","ENSG00000265912"
"14759","ENSG00000266598"
"14760","ENSG00000263520"
"14761","ENSG00000264630"
"14762","ENSG00000229330"
"14763","ENSG00000264491"
"14764","ENSG00000265664"
"14765","ENSG00000264421"
"14766","ENSG00000285877"
"14767","ENSG00000266473"
"14768","ENSG00000264754"
"14769","ENSG00000279917"
"14770","ENSG00000279361"
"14771","ENSG00000288109"
"14772","ENSG00000266717"
"14773","ENSG00000279573"
"14774","ENSG00000279880"
"14775","ENSG00000265055"
"14776","ENSG00000278730"
"14777","ENSG00000274561"
"14778","ENSG00000277476"
"14779","ENSG00000278740"
"14780","ENSG00000267731"
"14781","ENSG00000274712"
"14782","ENSG00000265100"
"14783","ENSG00000267009"
"14784","ENSG00000267461"
"14785","ENSG00000267659"
"14786","ENSG00000267250"
"14787","ENSG00000231749"
"14788","ENSG00000278873"
"14789","ENSG00000285931"
"14790","ENSG00000278972"
"14791","ENSG00000267653"
"14792","ENSG00000227517"
"14793","ENSG00000237560"
"14794","ENSG00000230258"
"14795","ENSG00000267603"
"14796","ENSG00000267365"
"14797","ENSG00000267109"
"14798","ENSG00000271239"
"14799","ENSG00000260785"
"14800","ENSG00000225818"
"14801","ENSG00000286387"
"14802","ENSG00000283517"
"14803","ENSG00000228639"
"14804","ENSG00000256124"
"14805","ENSG00000234899"
"14806","ENSG00000226101"
"14807","ENSG00000227036"
"14808","ENSG00000264026"
"14809","ENSG00000263680"
"14810","ENSG00000263893"
"14811","ENSG00000264196"
"14812","ENSG00000264860"
"14813","ENSG00000277728"
"14814","ENSG00000265010"
"14815","ENSG00000264985"
"14816","ENSG00000264750"
"14817","ENSG00000265935"
"14818","ENSG00000263574"
"14819","ENSG00000177338"
"14820","ENSG00000234721"
"14821","ENSG00000265927"
"14822","ENSG00000266765"
"14823","ENSG00000288006"
"14824","ENSG00000285648"
"14825","ENSG00000266357"
"14826","ENSG00000246731"
"14827","ENSG00000264272"
"14828","ENSG00000266106"
"14829","ENSG00000182352"
"14830","ENSG00000261222"
"14831","ENSG00000264659"
"14832","ENSG00000266036"
"14833","ENSG00000263586"
"14834","ENSG00000279035"
"14835","ENSG00000265800"
"14836","ENSG00000263786"
"14837","ENSG00000263843"
"14838","ENSG00000265987"
"14839","ENSG00000264853"
"14840","ENSG00000265342"
"14841","ENSG00000264829"
"14842","ENSG00000264270"
"14843","ENSG00000266980"
"14844","ENSG00000267801"
"14845","ENSG00000267342"
"14846","ENSG00000267615"
"14847","ENSG00000279382"
"14848","ENSG00000267128"
"14849","ENSG00000267546"
"14850","ENSG00000267543"
"14851","ENSG00000272386"
"14852","ENSG00000163597"
"14853","ENSG00000267078"
"14854","ENSG00000286750"
"14855","ENSG00000261335"
"14856","ENSG00000277382"
"14857","ENSG00000267065"
"14858","ENSG00000287836"
"14859","ENSG00000267535"
"14860","ENSG00000267568"
"14861","ENSG00000267521"
"14862","ENSG00000280122"
"14863","ENSG00000234912"
"14864","ENSG00000263718"
"14865","ENSG00000265121"
"14866","ENSG00000266998"
"14867","ENSG00000287257"
"14868","ENSG00000279801"
"14869","ENSG00000267263"
"14870","ENSG00000267016"
"14871","ENSG00000267665"
"14872","ENSG00000267506"
"14873","ENSG00000286534"
"14874","ENSG00000267466"
"14875","ENSG00000279572"
"14876","ENSG00000285535"
"14877","ENSG00000267790"
"14878","ENSG00000204283"
"14879","ENSG00000279600"
"14880","ENSG00000204282"
"14881","ENSG00000283914"
"14882","ENSG00000279886"
"14883","ENSG00000204277"
"14884","ENSG00000267737"
"14885","ENSG00000266970"
"14886","ENSG00000267432"
"14887","ENSG00000267123"
"14888","ENSG00000279570"
"14889","ENSG00000287539"
"14890","ENSG00000267601"
"14891","ENSG00000279339"
"14892","ENSG00000267491"
"14893","ENSG00000265096"
"14894","ENSG00000266711"
"14895","ENSG00000263278"
"14896","ENSG00000267719"
"14897","ENSG00000262768"
"14898","ENSG00000262772"
"14899","ENSG00000262343"
"14900","ENSG00000262585"
"14901","ENSG00000262188"
"14902","ENSG00000275516"
"14903","ENSG00000262172"
"14904","ENSG00000261978"
"14905","ENSG00000279259"
"14906","ENSG00000275479"
"14907","ENSG00000262580"
"14908","ENSG00000262979"
"14909","ENSG00000276863"
"14910","ENSG00000280248"
"14911","ENSG00000263069"
"14912","ENSG00000260369"
"14913","ENSG00000279273"
"14914","ENSG00000262833"
"14915","ENSG00000287403"
"14916","ENSG00000262313"
"14917","ENSG00000262662"
"14918","ENSG00000261924"
"14919","ENSG00000263218"
"14920","ENSG00000280351"
"14921","ENSG00000262873"
"14922","ENSG00000262098"
"14923","ENSG00000226137"
"14924","ENSG00000263167"
"14925","ENSG00000262115"
"14926","ENSG00000260005"
"14927","ENSG00000276101"
"14928","ENSG00000279187"
"14929","ENSG00000185168"
"14930","ENSG00000185332"
"14931","ENSG00000287431"
"14932","ENSG00000263154"
"14933","ENSG00000262223"
"14934","ENSG00000274833"
"14935","ENSG00000262877"
"14936","ENSG00000279692"
"14937","ENSG00000263271"
"14938","ENSG00000278200"
"14939","ENSG00000229848"
"14940","ENSG00000275902"
"14941","ENSG00000262049"
"14942","ENSG00000262831"
"14943","ENSG00000278876"
"14944","ENSG00000262413"
"14945","ENSG00000263731"
"14946","ENSG00000263859"
"14947","ENSG00000264769"
"14948","ENSG00000265688"
"14949","ENSG00000263585"
"14950","ENSG00000235296"
"14951","ENSG00000264735"
"14952","ENSG00000279372"
"14953","ENSG00000264569"
"14954","ENSG00000265678"
"14955","ENSG00000266654"
"14956","ENSG00000264548"
"14957","ENSG00000275888"
"14958","ENSG00000280407"
"14959","ENSG00000287737"
"14960","ENSG00000265692"
"14961","ENSG00000260563"
"14962","ENSG00000278964"
"14963","ENSG00000260011"
"14964","ENSG00000264812"
"14965","ENSG00000279066"
"14966","ENSG00000287193"
"14967","ENSG00000265458"
"14968","ENSG00000279744"
"14969","ENSG00000266445"
"14970","ENSG00000266236"
"14971","ENSG00000262652"
"14972","ENSG00000262147"
"14973","ENSG00000261845"
"14974","ENSG00000279613"
"14975","ENSG00000263063"
"14976","ENSG00000263321"
"14977","ENSG00000262410"
"14978","ENSG00000263098"
"14979","ENSG00000262663"
"14980","ENSG00000262339"
"14981","ENSG00000274370"
"14982","ENSG00000261888"
"14983","ENSG00000279143"
"14984","ENSG00000262898"
"14985","ENSG00000262094"
"14986","ENSG00000262352"
"14987","ENSG00000263305"
"14988","ENSG00000282965"
"14989","ENSG00000263884"
"14990","ENSG00000264514"
"14991","ENSG00000265477"
"14992","ENSG00000264265"
"14993","ENSG00000176912"
"14994","ENSG00000266456"
"14995","ENSG00000263727"
"14996","ENSG00000265490"
"14997","ENSG00000266171"
"14998","ENSG00000264339"
"14999","ENSG00000264635"
"15000","ENSG00000273355"
"15001","ENSG00000265671"
"15002","ENSG00000265179"
"15003","ENSG00000259837"
"15004","ENSG00000272461"
"15005","ENSG00000263551"
"15006","ENSG00000132204"
"15007","ENSG00000266602"
"15008","ENSG00000266450"
"15009","ENSG00000264080"
"15010","ENSG00000263745"
"15011","ENSG00000286975"
"15012","ENSG00000266783"
"15013","ENSG00000266049"
"15014","ENSG00000272625"
"15015","ENSG00000265907"
"15016","ENSG00000266397"
"15017","ENSG00000265399"
"15018","ENSG00000272688"
"15019","ENSG00000264235"
"15020","ENSG00000266578"
"15021","ENSG00000259256"
"15022","ENSG00000266835"
"15023","ENSG00000177337"
"15024","ENSG00000262001"
"15025","ENSG00000266401"
"15026","ENSG00000266513"
"15027","ENSG00000263724"
"15028","ENSG00000263878"
"15029","ENSG00000261520"
"15030","ENSG00000266268"
"15031","ENSG00000265514"
"15032","ENSG00000266153"
"15033","ENSG00000285575"
"15034","ENSG00000265091"
"15035","ENSG00000264575"
"15036","ENSG00000263753"
"15037","ENSG00000264254"
"15038","ENSG00000266288"
"15039","ENSG00000265316"
"15040","ENSG00000264000"
"15041","ENSG00000261738"
"15042","ENSG00000264449"
"15043","ENSG00000266846"
"15044","ENSG00000265487"
"15045","ENSG00000264707"
"15046","ENSG00000279885"
"15047","ENSG00000266065"
"15048","ENSG00000265944"
"15049","ENSG00000265174"
"15050","ENSG00000261627"
"15051","ENSG00000279479"
"15052","ENSG00000266441"
"15053","ENSG00000287834"
"15054","ENSG00000263797"
"15055","ENSG00000265933"
"15056","ENSG00000265069"
"15057","ENSG00000264475"
"15058","ENSG00000286126"
"15059","ENSG00000266767"
"15060","ENSG00000264596"
"15061","ENSG00000286627"
"15062","ENSG00000286649"
"15063","ENSG00000273368"
"15064","ENSG00000266149"
"15065","ENSG00000265413"
"15066","ENSG00000263970"
"15067","ENSG00000266708"
"15068","ENSG00000265962"
"15069","ENSG00000272788"
"15070","ENSG00000287719"
"15071","ENSG00000286765"
"15072","ENSG00000265257"
"15073","ENSG00000263847"
"15074","ENSG00000266053"
"15075","ENSG00000273284"
"15076","ENSG00000264964"
"15077","ENSG00000287509"
"15078","ENSG00000273335"
"15079","ENSG00000266805"
"15080","ENSG00000266541"
"15081","ENSG00000263627"
"15082","ENSG00000285594"
"15083","ENSG00000285653"
"15084","ENSG00000272799"
"15085","ENSG00000265554"
"15086","ENSG00000287065"
"15087","ENSG00000264876"
"15088","ENSG00000266102"
"15089","ENSG00000286499"
"15090","ENSG00000260913"
"15091","ENSG00000287563"
"15092","ENSG00000265728"
"15093","ENSG00000266604"
"15094","ENSG00000264072"
"15095","ENSG00000260779"
"15096","ENSG00000264843"
"15097","ENSG00000263952"
"15098","ENSG00000267051"
"15099","ENSG00000273119"
"15100","ENSG00000267564"
"15101","ENSG00000267425"
"15102","ENSG00000267252"
"15103","ENSG00000267143"
"15104","ENSG00000260759"
"15105","ENSG00000286812"
"15106","ENSG00000267455"
"15107","ENSG00000267165"
"15108","ENSG00000272703"
"15109","ENSG00000273141"
"15110","ENSG00000267079"
"15111","ENSG00000266955"
"15112","ENSG00000267480"
"15113","ENSG00000267722"
"15114","ENSG00000279285"
"15115","ENSG00000267643"
"15116","ENSG00000267247"
"15117","ENSG00000280302"
"15118","ENSG00000267069"
"15119","ENSG00000267108"
"15120","ENSG00000267199"
"15121","ENSG00000267249"
"15122","ENSG00000266961"
"15123","ENSG00000260302"
"15124","ENSG00000266969"
"15125","ENSG00000267286"
"15126","ENSG00000267239"
"15127","ENSG00000267177"
"15128","ENSG00000279020"
"15129","ENSG00000286926"
"15130","ENSG00000279275"
"15131","ENSG00000267393"
"15132","ENSG00000267690"
"15133","ENSG00000267694"
"15134","ENSG00000267529"
"15135","ENSG00000267702"
"15136","ENSG00000267366"
"15137","ENSG00000267136"
"15138","ENSG00000272746"
"15139","ENSG00000267503"
"15140","ENSG00000266954"
"15141","ENSG00000279962"
"15142","ENSG00000279352"
"15143","ENSG00000267150"
"15144","ENSG00000267356"
"15145","ENSG00000283294"
"15146","ENSG00000286593"
"15147","ENSG00000265737"
"15148","ENSG00000265786"
"15149","ENSG00000263618"
"15150","ENSG00000266554"
"15151","ENSG00000264301"
"15152","ENSG00000263821"
"15153","ENSG00000279042"
"15154","ENSG00000278923"
"15155","ENSG00000263635"
"15156","ENSG00000286815"
"15157","ENSG00000264880"
"15158","ENSG00000287723"
"15159","ENSG00000286293"
"15160","ENSG00000265984"
"15161","ENSG00000265948"
"15162","ENSG00000265751"
"15163","ENSG00000264188"
"15164","ENSG00000265656"
"15165","ENSG00000265142"
"15166","ENSG00000264149"
"15167","ENSG00000265758"
"15168","ENSG00000263588"
"15169","ENSG00000266010"
"15170","ENSG00000264012"
"15171","ENSG00000266283"
"15172","ENSG00000264825"
"15173","ENSG00000273348"
"15174","ENSG00000265943"
"15175","ENSG00000266850"
"15176","ENSG00000273232"
"15177","ENSG00000266495"
"15178","ENSG00000265752"
"15179","ENSG00000264745"
"15180","ENSG00000265204"
"15181","ENSG00000264924"
"15182","ENSG00000279332"
"15183","ENSG00000265750"
"15184","ENSG00000264365"
"15185","ENSG00000273321"
"15186","ENSG00000265094"
"15187","ENSG00000264695"
"15188","ENSG00000287611"
"15189","ENSG00000266489"
"15190","ENSG00000265485"
"15191","ENSG00000266573"
"15192","ENSG00000264345"
"15193","ENSG00000265552"
"15194","ENSG00000285595"
"15195","ENSG00000279439"
"15196","ENSG00000264434"
"15197","ENSG00000266237"
"15198","ENSG00000263862"
"15199","ENSG00000277534"
"15200","ENSG00000275805"
"15201","ENSG00000260372"
"15202","ENSG00000263677"
"15203","ENSG00000265369"
"15204","ENSG00000263382"
"15205","ENSG00000265374"
"15206","ENSG00000264151"
"15207","ENSG00000264790"
"15208","ENSG00000263611"
"15209","ENSG00000286465"
"15210","ENSG00000286426"
"15211","ENSG00000227279"
"15212","ENSG00000274578"
"15213","ENSG00000265994"
"15214","ENSG00000265980"
"15215","ENSG00000264587"
"15216","ENSG00000287803"
"15217","ENSG00000286605"
"15218","ENSG00000266196"
"15219","ENSG00000279734"
"15220","ENSG00000265670"
"15221","ENSG00000265888"
"15222","ENSG00000263698"
"15223","ENSG00000266729"
